11,12,13,21,22,23,31,32,33,41,42,43,time
55,56,55,56,56,56,55,55,55,56,55,55,0.7749888896942139
54,55,54,55,55,55,54,55,55,55,55,55,1.0309877395629883
55,55,55,56,56,56,55,55,55,55,55,55,1.310612440109253
55,55,55,56,56,55,55,55,55,55,55,55,1.5830557346343994
55,56,55,56,56,56,55,56,56,56,56,56,1.8703773021697998
55,56,55,56,56,56,55,56,56,56,56,55,2.160221815109253
55,56,55,56,56,56,55,56,56,56,56,56,2.449073314666748
55,56,55,56,56,56,55,55,55,56,56,55,2.734020233154297
55,56,55,56,56,56,55,55,55,56,55,55,3.024214029312134
55,56,55,56,56,56,55,55,56,56,56,56,3.3105926513671875
55,56,55,56,56,56,55,55,56,56,56,55,3.5979719161987305
55,56,55,56,56,56,55,55,56,56,56,55,3.887906789779663
55,56,55,56,56,56,55,55,56,56,56,55,4.15786075592041
55,56,55,56,56,56,55,55,56,56,56,55,4.445593357086182
55,56,55,56,56,56,55,55,56,56,56,55,4.733800411224365
55,56,55,56,56,56,55,55,56,56,56,55,5.021934270858765
55,56,55,56,56,56,55,55,56,56,56,55,5.309811115264893
55,56,55,56,56,56,55,56,56,56,56,55,5.597736358642578
55,56,55,56,56,56,55,55,56,56,56,55,5.8858301639556885
55,56,55,56,56,56,55,55,56,56,56,55,6.174028635025024
55,56,55,56,56,56,55,55,55,56,56,55,6.462024927139282
55,56,55,56,56,56,55,55,56,56,56,55,6.7508933544158936
55,56,55,56,56,56,55,55,56,56,56,55,7.038133859634399
55,56,55,56,56,56,55,55,55,56,56,55,7.326014280319214
55,56,55,56,56,56,55,55,56,56,56,55,7.6158881187438965
55,56,55,56,56,56,55,55,56,56,56,55,7.904427766799927
55,56,55,56,56,56,55,55,56,56,56,55,8.191849946975708
55,56,55,56,56,56,55,55,56,56,56,55,8.478499412536621
55,56,55,56,56,56,55,55,55,56,56,55,8.76613450050354
55,56,55,56,56,56,55,55,56,56,56,55,9.030479431152344
55,56,55,56,56,56,55,55,56,56,56,55,9.28664517402649
55,56,55,56,56,56,55,55,56,56,56,55,9.542608976364136
55,56,55,56,56,56,55,55,56,56,56,55,9.798698663711548
55,56,55,56,56,56,55,55,56,56,56,55,10.061591625213623
55,56,55,56,56,56,55,55,55,56,56,55,10.351258754730225
55,56,55,56,56,56,55,55,56,56,56,55,10.640183925628662
55,56,55,56,56,56,55,55,56,56,56,55,10.926972389221191
55,56,55,56,56,56,55,55,56,56,56,55,11.213841676712036
55,56,55,56,56,56,55,55,56,56,56,55,11.486423254013062
50,51,50,52,52,52,51,51,51,51,50,51,11.774507761001587
53,54,53,55,54,54,53,54,54,54,53,54,12.045478820800781
53,54,53,55,54,54,53,54,54,53,54,53,12.333886861801147
53,54,53,55,54,54,53,54,54,54,54,53,12.60708236694336
53,54,53,54,54,53,53,53,53,53,53,53,12.872143745422363
54,54,54,55,55,55,54,54,55,54,54,54,13.11038875579834
54,54,54,54,55,54,54,54,54,54,54,54,13.368560791015625
54,54,54,55,55,55,54,54,55,54,54,54,13.60694932937622
50,50,50,53,53,53,51,52,52,52,51,51,13.864336490631104
54,55,54,55,55,55,54,55,55,55,55,55,14.103634595870972
54,55,54,56,55,55,55,55,55,55,55,55,14.358718395233154
54,55,54,56,56,55,55,55,55,55,55,55,14.59953761100769
52,52,52,53,52,52,52,52,52,52,52,51,14.857324600219727
53,54,53,54,54,54,53,54,54,54,53,53,15.101766347885132
54,54,54,54,55,55,54,54,54,54,54,54,15.3898344039917
54,54,54,55,54,54,54,54,54,54,54,54,15.661741018295288
49,49,47,52,52,52,51,51,52,52,52,52,15.949896574020386
52,52,51,54,54,54,53,54,54,54,54,54,16.222437858581543
52,52,51,54,54,54,53,53,54,54,54,54,16.510178804397583
52,53,51,54,54,54,53,54,54,54,54,54,16.75855326652527
52,52,52,53,53,53,52,52,53,53,53,52,17.021730184555054
53,53,52,54,53,53,53,53,53,53,53,53,17.293226957321167
53,53,53,54,54,54,53,53,53,53,53,53,17.58247184753418
53,53,53,53,53,54,53,53,53,53,53,53,17.85351037979126
48,48,48,52,52,52,51,51,51,52,52,51,18.142627000808716
51,52,51,54,54,54,53,53,53,53,54,53,18.414228916168213
52,52,51,54,54,53,53,53,54,53,53,53,18.702115535736084
52,51,51,54,54,54,53,53,53,53,54,53,18.97464609146118
53,53,53,54,53,54,53,53,53,53,53,53,19.23832416534424
53,54,53,54,54,54,53,54,53,54,53,53,19.478459358215332
53,53,53,54,54,54,53,54,54,54,54,53,19.734737157821655
53,54,53,54,54,54,53,54,54,53,53,53,19.974313735961914
47,48,47,52,52,52,51,51,51,51,51,51,20.230456829071045
49,49,50,53,53,52,52,52,52,52,52,52,20.470412969589233
50,50,50,53,53,52,52,52,52,52,52,52,20.726216316223145
52,53,52,54,54,54,54,54,54,54,54,54,20.98214292526245
54,55,54,55,55,55,54,55,55,55,55,55,21.238074779510498
55,55,54,55,55,55,54,55,55,55,55,55,21.49426293373108
55,55,55,55,55,55,54,55,55,55,55,55,21.74982190132141
55,55,55,56,55,55,55,55,55,55,55,55,22.006057262420654
55,55,55,56,56,55,55,55,55,55,55,55,22.26199960708618
55,55,55,56,56,55,55,55,55,55,55,55,22.517990827560425
55,55,55,56,56,55,55,55,55,55,55,55,22.774068593978882
55,55,55,56,56,55,55,55,55,55,55,55,23.030011892318726
55,55,55,56,56,55,55,55,55,55,55,55,23.28594183921814
55,55,55,56,56,55,55,55,55,55,55,55,23.541881561279297
55,55,55,56,56,55,55,55,55,55,55,55,23.797970056533813
55,55,55,56,55,55,55,55,55,55,55,55,24.053980588912964
55,55,55,56,55,55,55,55,55,55,55,55,24.31714415550232
51,51,51,52,52,52,50,51,50,50,50,50,24.605316162109375
54,54,54,55,55,55,54,54,54,54,54,54,24.87755012512207
54,54,54,55,55,55,54,54,54,54,54,54,25.165202140808105
54,55,54,55,55,55,54,54,54,54,54,54,25.429827213287354
49,48,48,51,51,51,50,51,51,51,51,51,25.701993227005005
54,54,54,55,54,54,54,54,54,54,54,54,25.941960096359253
54,55,54,55,55,55,54,55,55,55,55,55,26.197953462600708
54,55,54,55,55,55,54,55,55,55,55,55,26.437801361083984
46,47,45,51,50,50,50,50,50,50,50,50,26.701562881469727
49,50,48,53,52,52,52,52,52,52,52,52,26.973772048950195
50,51,49,53,53,52,52,52,53,52,52,52,27.260687351226807
50,49,49,53,53,52,52,52,53,53,52,52,27.533289670944214
52,52,52,53,52,52,52,52,52,52,52,52,27.79808282852173
53,54,53,54,54,54,53,54,54,54,54,54,28.038032293319702
54,54,53,55,54,54,54,54,54,54,54,54,28.29404377937317
53,54,53,55,54,54,53,54,54,54,54,54,28.533869743347168
47,48,46,51,51,50,50,50,51,51,51,50,28.789791107177734
47,46,46,51,51,50,50,50,50,50,50,50,29.053391695022583
48,47,46,51,51,51,50,50,51,51,51,50,29.34092617034912
48,48,46,51,51,51,50,50,51,51,51,51,29.61545991897583
51,52,51,52,52,51,51,52,52,52,52,52,29.902167797088623
52,53,53,54,54,54,53,53,53,53,53,53,30.17501139640808
53,53,53,54,54,54,53,53,53,53,53,53,30.463362455368042
49,48,48,52,52,51,51,51,52,52,51,51,30.748836517333984
49,48,49,52,52,52,51,52,52,52,52,52,31.039509057998657
48,48,48,52,52,51,51,52,52,52,52,52,31.324227571487427
48,49,48,52,51,51,51,52,52,52,52,52,31.589674472808838
48,50,48,52,52,52,51,52,52,52,52,52,31.84557819366455
48,50,49,52,52,52,51,51,52,52,52,52,32.10164189338684
49,48,49,52,52,52,51,51,52,52,52,52,32.35783863067627
49,49,49,52,52,51,51,51,52,52,52,51,32.613574743270874
49,49,48,52,52,52,51,51,52,52,52,51,32.86963415145874
49,48,49,52,52,51,51,51,52,52,52,52,33.125547885894775
49,49,48,51,52,51,51,51,52,52,52,51,33.38208198547363
48,48,48,51,51,51,51,51,51,52,51,51,33.63767075538635
48,47,48,52,52,52,51,52,52,52,52,52,33.89369201660156
52,53,52,54,54,54,54,54,54,54,54,54,34.149688482284546
53,54,54,55,55,55,54,54,54,55,55,54,34.405651807785034
54,54,54,55,55,55,54,54,55,55,55,55,34.66157627105713
54,54,54,55,55,55,54,54,55,54,55,54,34.917529582977295
54,54,54,55,54,55,54,54,54,54,54,54,35.173758029937744
54,54,54,55,55,54,54,54,54,54,54,54,35.42948269844055
54,54,54,55,55,55,54,54,54,54,54,54,35.6856803894043
54,54,54,55,55,54,54,54,54,54,54,54,35.941585540771484
54,54,54,55,55,55,54,54,54,54,54,54,36.19787096977234
54,54,54,55,55,55,54,54,54,54,54,54,36.45351481437683
54,54,54,55,55,54,54,54,54,54,54,54,36.710554122924805
54,54,54,55,55,54,54,54,54,54,54,54,36.965874433517456
54,54,54,55,55,55,54,54,54,54,54,54,37.22135090827942
54,54,54,55,55,55,54,54,54,54,54,54,37.47805690765381
54,54,54,55,55,55,54,54,54,54,54,54,37.7334463596344
54,54,53,55,54,54,54,54,54,54,54,54,37.98938751220703
54,54,54,55,55,54,54,54,54,54,54,54,38.245442628860474
54,54,54,55,55,54,54,54,54,54,54,54,38.501306772232056
54,54,54,55,55,54,54,54,54,54,54,54,38.757251501083374
54,54,54,55,55,54,54,54,54,54,54,54,39.013388872146606
54,54,54,55,55,54,54,54,54,54,54,54,39.269392251968384
54,54,54,55,55,54,54,54,54,54,54,54,39.52530312538147
54,54,54,55,55,55,54,54,54,54,54,54,39.781333208084106
54,54,54,55,55,55,54,54,54,54,54,54,40.037513971328735
54,54,54,55,55,55,54,54,54,54,54,54,40.2931809425354
54,54,54,55,55,54,54,54,54,54,54,54,40.549532651901245
54,54,54,55,55,54,54,54,54,54,54,54,40.83124256134033
54,54,54,55,55,54,54,54,54,54,54,54,41.09319591522217
54,54,54,55,54,54,54,54,54,54,54,54,41.37224841117859
54,54,54,55,55,54,54,54,54,54,54,54,41.636940717697144
54,54,54,55,55,54,54,54,54,54,54,54,41.89329242706299
54,54,54,55,55,54,54,54,54,54,54,54,42.156436920166016
48,48,47,50,50,50,48,48,48,48,48,47,42.44504261016846
49,49,49,51,51,51,49,49,49,49,49,48,42.717119455337524
49,49,49,51,51,51,49,50,50,49,50,48,43.004400968551636
50,50,49,51,51,51,49,50,50,50,50,50,43.27722716331482
50,50,49,51,51,51,50,50,50,50,49,50,43.56521797180176
50,50,49,51,51,51,49,50,50,49,49,49,43.829931020736694
52,52,51,52,53,52,52,52,52,52,52,52,44.085145711898804
53,53,53,54,54,54,53,53,54,54,54,53,44.32527136802673
53,54,53,54,54,54,53,54,54,54,54,53,44.604443311691284
53,54,53,54,54,54,53,53,54,54,54,53,44.87641763687134
47,47,46,50,50,50,49,50,50,50,50,49,45.16629767417908
52,52,52,54,53,53,53,53,53,53,53,53,45.41278028488159
52,52,52,54,53,53,53,53,53,53,53,53,45.66946029663086
51,52,52,54,53,53,53,53,53,53,53,53,45.909040689468384
50,51,50,52,51,50,50,51,51,51,50,50,46.16498112678528
51,52,51,53,52,52,51,52,52,52,52,52,46.40514421463013
51,52,51,52,52,52,51,52,52,52,51,52,46.66059875488281
47,47,47,51,51,51,50,50,51,51,51,51,46.91703462600708
49,49,48,51,51,50,50,51,51,51,51,51,47.17284154891968
47,47,47,51,51,51,50,51,51,51,51,51,47.428932189941406
47,47,48,51,50,50,50,51,51,51,51,51,47.685786962509155
48,47,48,51,50,51,50,51,51,51,51,51,47.94074487686157
48,49,48,51,51,51,50,51,51,51,51,51,48.197728872299194
48,48,48,51,51,50,50,51,51,51,51,50,48.47630000114441
48,49,47,51,51,50,50,50,51,51,51,51,48.764307498931885
48,48,48,51,51,50,50,51,51,51,50,50,49.05202341079712
48,48,48,51,51,50,50,51,51,51,51,50,49.34005165100098
48,47,47,51,51,51,50,51,51,51,51,51,49.6282274723053
47,49,48,51,51,50,50,51,51,51,51,51,49.91678476333618
48,47,47,51,51,50,50,51,51,51,51,50,50.204543590545654
48,48,47,51,51,50,50,50,51,51,51,50,50.492480993270874
48,47,48,51,51,50,50,50,51,51,51,50,50.78104782104492
48,49,48,51,51,50,50,50,51,51,51,50,51.06860065460205
48,47,47,50,51,50,50,50,51,51,50,50,51.340243339538574
41,42,41,45,44,44,43,43,43,43,43,43,51.628143548965454
42,43,43,45,45,44,43,44,45,45,44,44,51.90011644363403
44,45,44,47,46,46,45,46,46,46,46,45,52.18801522254944
44,45,43,47,47,46,46,45,46,46,46,45,52.459956407547
46,47,46,48,47,47,45,46,46,46,46,45,52.74613833427429
49,49,49,50,50,49,49,48,49,50,49,48,52.98047590255737
49,50,49,50,50,50,49,49,50,49,49,49,53.23670411109924
50,50,49,50,51,51,49,50,50,50,50,49,53.47642779350281
49,50,49,51,51,50,49,49,50,50,50,50,53.73278093338013
49,50,49,51,50,50,49,50,50,50,50,50,53.97266173362732
49,50,50,51,50,50,50,50,49,50,50,49,54.22861051559448
49,50,49,50,50,50,49,49,49,50,49,49,54.468796730041504
49,50,49,51,50,50,49,50,50,50,50,49,54.72462010383606
49,50,49,51,51,51,49,50,50,50,50,50,54.96461486816406
50,50,50,51,50,50,50,49,49,50,50,50,55.244060754776
49,50,49,50,51,50,49,49,50,49,50,50,55.51576852798462
49,49,49,51,50,50,49,49,49,50,49,49,55.803834199905396
53,54,53,54,54,54,53,53,54,54,54,53,56.091657638549805
53,54,53,54,54,54,53,53,54,54,54,54,56.38031625747681
53,54,53,54,54,53,53,53,53,53,53,53,56.66821885108948
53,53,53,54,54,53,53,53,53,53,53,53,56.95560836791992
53,54,53,54,54,54,53,53,53,53,53,53,57.243273973464966
53,54,53,54,54,54,53,53,53,53,53,53,57.531935691833496
53,54,53,54,54,54,53,53,53,53,53,53,57.8192298412323
53,54,53,54,54,54,53,53,53,53,53,53,58.107088804244995
53,54,53,54,54,54,53,53,53,53,53,53,58.3955614566803
53,54,53,54,54,54,53,53,54,54,54,53,58.68391466140747
53,54,53,54,54,54,53,53,53,53,53,53,58.97165036201477
53,54,53,54,54,54,53,53,53,53,53,53,59.240917921066284
53,54,53,54,54,54,53,53,53,54,53,53,59.492427110672
53,54,53,54,54,54,53,53,53,53,53,53,59.754446029663086
53,54,53,54,54,54,53,53,53,53,53,53,60.020206689834595
53,54,53,54,54,54,53,53,53,53,53,53,60.27621841430664
53,54,53,54,54,54,53,53,53,53,53,53,60.53238654136658
53,54,53,54,54,54,53,53,54,53,53,53,60.78859353065491
